practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,worstLastFramesDur,timingHiccupsInLastFramesOfStimuli,cue.started,cue.stopped,motbox_path,participant,expName,date,psychopyVersion,response,wasUp,condition,flipStatus,offset,trialNumber,
0,-1,-1,0,0,-1,-1,0,1.9466455921065062,1.1258995201205835,-7.275173210539105,-199.62333357031457,-24.075101248920145,-199.62333357031457,-40.80580419674534,-199.62333357031457,9.282644835300562,-199.62333357031457,4,"[16.59991301 16.71154902 16.68686699 16.62590599 16.68464101 17.03284495
 16.25771006 17.25341904 16.46827196 16.72054199 16.63056598 16.68948599
 16.54905907 16.80457301 16.53937495 16.76020096 16.62166207 16.889552
 16.03393001 17.24149601 16.14341699 17.03456696 16.62115101 16.70742
 16.37489197 17.27095502 15.97821899 17.04612805 16.73701592 16.20770607
 17.11375895 16.61901898 16.64169808 16.97885594 16.36959601 16.64083602
 16.72243595 16.77040604 16.58165897 16.67786401]",17.270955024287105,0,2607.2837672610767,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xdynamic,flipped,0,837,
0,-1,-1,0,0,-1,-1,0,4.316896277130581,1.7297067251056433,-2.7095333873287375,-199.27009189943783,-11.014537835958652,-199.27009189943783,-19.313786885700427,-199.27009189943783,5.688331139740294,-199.27009189943783,4,"[16.67786401 16.70476096 16.67555701 16.66652202 16.63360302 16.650929
 17.158665   16.39714895 16.89676498 16.58978406 16.16404101 16.76950697
 16.61739405 17.13691896 16.71648095 16.59375499 16.71774301 16.63065806
 16.72764495 16.82618505 16.04474499 17.24292501 16.27025497 16.90039306
 16.58791094 16.71657106 16.74561494 16.55774796 16.75193803 16.54745906
 16.70326397 16.66281593 17.25294103 16.11079404 16.78380498 16.55495295
 16.60876803 16.63860201 16.776531   16.615976  ]",17.252941033802927,0,2610.5336767990375,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x500xdynamic,flipped,0,838,
0,-1,-1,0,0,-1,-1,0,1.7794877311680466,1.1135548271704465,-20.19980561709981,-199.90449424623512,-37.046619577100685,-199.90449424623512,-53.211744528031154,-199.90449424623512,-3.2956055391116017,-199.90449424623512,4,"[16.55495295 16.60876803 16.63860201 16.776531   16.615976   16.24372602
 17.04834099 16.22425998 17.158031   16.57891204 16.73953095 16.631615
 16.17060706 16.73590892 16.68361807 17.00105297 16.67406596 16.6968921
 16.66339394 16.18566806 17.0999259  16.71742508 16.651707   16.49351697
 16.86879399 16.752125   16.56701905 16.59885095 16.82720601 16.14528499
 17.26178604 16.15800499 16.98116201 16.68003295 16.86818199 16.46230498
 16.23829408 16.82818402 16.89041895 16.67762804]",17.261786037124693,0,2616.174758758978,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xstatic,flipped,-1,839,
0,-1,-1,0,0,-1,-1,0,2.386071617132984,1.1862370561575517,-7.545574631223577,-199.65469820378348,-15.896739675810682,-199.65469820378348,-24.22024065643375,-199.65469820378348,0.5916383767890459,-199.65469820378348,4,"[16.67762804 16.745592   16.67688997 16.64888195 16.19939308 17.09248999
 16.74173702 16.68968098 16.60920295 16.67368796 16.63409709 16.66525193
 16.66385203 16.66072104 16.70497295 16.64277806 16.66469791 16.64370205
 16.65873395 16.66701399 16.733828   16.67317702 16.14807104 17.16056303
 16.17476798 16.75617602 17.10570301 16.558195   16.69723401 16.80494496
 16.07328304 17.10862294 16.70869603 16.64879697 16.68225799 16.65927307
 16.64732699 16.68857899 16.29637997 17.03482703]",17.160563031211495,0,2619.203506649006,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x500xdynamic,flipped,-1,840,
0,-1,-1,0,0,-1,-1,0,1.8437719910871238,1.2114993780851364,14.121551363387923,199.25098061887547,5.711089883589963,199.25098061887547,-2.83283559267052,199.25098061887547,22.273754415692608,199.25098061887547,4,"[17.03482703 16.75973507 16.12664992 17.02107908 16.73921896 16.19861904
 17.259327   16.27390296 16.93584595 16.61867904 16.756995   16.57834195
 16.6609321  16.70578693 16.58644108 16.7564149  16.61392208 16.83820295
 16.03791304 17.07644598 16.68855094 16.65963104 16.705313   16.66818396
 16.66447602 16.62886608 16.74283401 16.72970096 16.69765601 16.48698794
 16.67200204 16.66937803 16.3148049  17.32374006 16.39699796 16.24503208
 17.07652898 16.77671494 16.359122   16.86220802]",17.323740059509873,0,2622.857181848027,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x500xstatic,not_flipped,0,841,
0,-1,-1,0,0,-1,-1,0,2.459988793008961,1.7393192700110376,2.5494123818359737,199.35061421385035,-5.847091599366867,199.35061421385035,-14.094083615578018,199.35061421385035,10.83646337594906,199.35061421385035,4,"[16.86220802 17.04212592 16.762782   16.63039706 16.78620197 16.57785301
 16.71280095 16.56964805 16.633783   16.69705904 16.74971997 16.60891192
 16.66777802 16.64357306 16.68880496 16.59079106 16.67760592 16.70676901
 16.69264107 16.39684895 16.69033896 16.83348999 16.710083   16.66115609
 16.23756392 17.17970707 16.18265396 16.94695    16.74524508 16.834412
 16.55155094 16.66588394 16.69395505 16.62083296 16.74043504 16.71301899
 16.56608505 16.80107601 16.55016991 16.65048802]",17.179707065224648,0,2625.995368584059,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x500xdynamic,not_flipped,1,842,
0,-1,-1,0,0,-1,-1,0,3.066151878098026,1.6170052911620587,0.01229210926058677,199.6756788364146,-16.62891586141822,199.6756788364146,-33.36940887214777,199.6756788364146,16.71569415071818,199.6756788364146,4,"[16.55016991 16.65048802 17.12225296 16.68504602 16.81283093 16.47252799
 16.61994006 16.71118604 16.64359891 16.77701599 16.44073904 16.78946603
 16.63248101 16.44835901 16.99409692 16.37655799 16.85875002 16.66577603
 16.67189703 16.65787597 16.49251301 16.91016497 16.62462298 16.590285
 16.47556911 16.41120692 17.03243307 16.49994601 16.99370693 16.66360907
 16.67166397 16.72647195 16.61836705 16.64036093 16.68579807 16.64966694
 16.69773308 16.68590494 16.66854799 16.62104507]",17.122252960689366,0,2629.7728902070085,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x1000xstatic,not_flipped,3,843,
0,-1,-1,0,0,-1,-1,0,2.3927837850060314,1.1270144500304013,-6.552389236400085,199.188212165609,-23.252848182106572,199.188212165609,-39.714818233857116,199.188212165609,10.229859854792995,199.188212165609,4,"[16.69773308 16.68590494 16.66854799 16.62104507 16.631654   16.7379051
 16.62507991 16.7567021  16.16692496 17.15771097 16.62824897 16.67288307
 16.71717502 16.14464994 17.84695499 15.99498407 16.403405   16.86742797
 16.65223902 16.48524194 16.90932107 16.71768597 16.39861101 16.82012994
 16.65304706 16.71272097 16.61661104 16.73900301 16.15732093 17.26366696
 16.11206203 17.07906497 16.69723203 16.70575503 16.88833698 16.52017899
 16.45953301 16.70676505 16.769437   16.6493    ]",17.846954986453056,0,2634.099060802022,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xstatic,not_flipped,0,844,
0,-1,-1,0,0,-1,-1,0,2.8019535241182894,1.1152885691262782,-18.785191814881,199.0923771779053,-35.400195860769784,199.0923771779053,-52.08493384858611,199.0923771779053,-2.1272267899477804,199.0923771779053,4,"[16.52017899 16.45953301 16.70676505 16.769437   16.6493     16.69380197
 17.00303901 16.70203696 16.62859006 16.88473404 16.51573996 16.67132694
 16.581545   16.74820704 16.64684003 16.70788997 16.79710299 16.54976502
 16.391012   16.64075896 16.85383508 16.8247309  16.08191407 16.88821998
 16.84527099 16.76999999 16.154418   17.27169508 16.27312589 17.00646803
 16.54628001 16.676681   16.645403   16.70233905 16.87372802 16.46816696
 16.68590505 16.61208691 16.66476903 16.84794296]",17.27169507648796,0,2637.8051236680476,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xdynamic,not_flipped,-1,845,
0,-1,-1,0,0,-1,-1,0,5.03850791498553,1.7377372300252318,1.4058432357858335,199.31622363510542,-6.79797423747299,199.31622363510542,-15.158482717582263,199.31622363510542,9.834691758966764,199.31622363510542,4,"[16.84794296 16.84552396 16.92487404 16.58918301 16.740761   16.66163199
 16.66343305 16.617227   16.70210692 16.58721606 16.82400599 16.72655693
 16.04849205 17.090988   16.60498301 16.91424102 16.10926096 17.18620805
 16.58255293 16.63495204 16.62032795 16.67359308 16.75190101 16.65556699
 16.68599993 16.69741806 16.60660293 16.68019406 16.62753499 16.63057797
 16.68521005 16.78609895 16.48220303 16.74208196 16.78766799 16.55504899
 16.71034005 16.45555696 16.81163698 16.69424004]",17.18620804604143,0,2641.879013638012,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x500xstatic,not_flipped,1,846,
0,-1,-1,0,0,-1,-1,0,1.9016143371118233,1.201976359123364,9.280305610861475,199.42705030948855,0.9322346526978862,199.42705030948855,-7.33468784123302,199.42705030948855,17.697399155128593,199.42705030948855,4,"[16.69424004 16.69044804 16.65058197 16.24649693 17.08199002 16.69838803
 16.59923    16.61600894 16.72471    16.60284901 16.66244899 16.7567
 16.6693721  16.25663694 17.02739601 16.810267   16.45705395 16.74750703
 16.61766507 16.72121894 17.05756702 15.97606298 16.54644799 17.063951
 16.65826305 16.70546096 16.62294602 16.68612403 16.77816093 16.54707908
 16.64048492 16.75720303 16.63262397 16.59539703 16.67016302 16.83462702
 16.54423797 16.66296902 16.79896493 16.57847408]",17.08199002314359,0,2648.2536677090684,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x500xdynamic,not_flipped,0,847,
0,-1,-1,0,0,-1,-1,0,2.6876111071323976,1.555019680177793,-28.642029807915907,199.64258703729138,-45.66735374183766,199.64258703729138,-62.150616738026955,199.64258703729138,-12.500705736702304,199.64258703729138,4,"[16.57847408 16.46506798 16.87003602 16.64463605 16.26032498 17.10604201
 16.81774901 16.38117898 16.41592092 16.62316406 16.87950501 16.81042998
 16.86018996 16.53029001 16.69676707 16.65002794 16.722342   16.66041894
 16.2063801  17.113031   16.62297791 16.71128604 16.61999    16.64678601
 16.74530399 16.12992003 17.15299999 16.62516198 16.70226897 16.741239
 16.59802801 16.68895502 16.42467    17.10845996 16.53940103 16.63499803
 16.45445498 17.03270106 16.139518   16.80280699]",17.152999993413687,0,2651.484494692995,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x1000xdynamic,not_flipped,0,848,
0,-1,-1,0,0,-1,-1,0,1.822237468091771,1.1056973920203745,-27.929854698246526,-199.90449424623512,-44.34754664800148,-199.90449424623512,-61.174051722278996,-199.90449424623512,-11.067002665018844,-199.90449424623512,4,"[16.63499803 16.45445498 17.03270106 16.139518   16.80280699 16.69710199
 16.63203991 16.640399   16.66280907 16.66242199 16.65399096 16.71567
 16.69293502 16.26831095 17.22367806 16.42821694 16.64365607 16.87479194
 16.51707303 16.62930101 16.81438298 16.49787696 16.71927411 16.65354695
 16.68133703 16.63348102 16.435244   16.948679   16.6338319  16.75833703
 16.66692004 16.57748595 16.67434606 16.62021992 16.90959011 16.4468349
 16.79723803 16.45759598 16.8234061  16.60059893]",17.223678063601255,0,2655.467307502986,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xstatic,flipped,-1,849,
0,-1,-1,0,0,-1,-1,0,2.9505403820658103,1.1965426821261644,-2.4065136724693055,-199.65469820378348,-10.742011135591316,-199.65469820378348,-19.058098148236173,-199.65469820378348,5.916513847039891,-199.65469820378348,4,"[16.60059893 16.62994409 16.22680097 17.135842   16.64245001 16.70025196
 16.62806107 16.68108092 16.64855599 16.66615403 16.661164   16.68793499
 16.66553598 16.65998308 16.66101092 17.49687502 15.60816704 16.87165198
 16.76467201 16.59308805 16.63976396 16.66979899 16.76905202 16.65783999
 16.74147497 16.66027401 16.65439305 16.64152893 16.70135907 16.42361796
 16.54873102 16.84313198 16.65221702 16.91481599 16.63197402 16.67207293
 16.60950505 16.69695298 16.64400706 16.69816696]",17.496875021606684,0,2658.6473702150397,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x500xdynamic,flipped,-1,850,
0,-1,-1,0,0,-1,-1,0,2.8091398609103635,1.5920668540056795,-7.636621098358061,-199.41240813373588,-24.341388109464077,-199.41240813373588,-41.51338405660155,-199.41240813373588,8.899055917423341,-199.41240813373588,4,"[16.69816696 16.74953196 16.12689905 16.72397903 16.67558996 17.28950697
 16.46733203 16.590885   16.67675097 16.62620599 16.69266808 16.66967489
 16.83310105 16.485236   16.96698705 16.21393999 17.01735798 16.53628598
 16.26432803 17.0265889  16.71672403 16.44084405 16.842718   16.73290494
 16.60640305 16.662076   16.69090299 16.72952098 16.62136405 16.66486496
 16.68720494 16.78582106 16.06398402 17.15550397 16.78341103 16.04556094
 17.14808308 16.68367395 16.54203795 16.26687509]",17.289506969973445,0,2662.98527452501,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x1000xstatic,flipped,2,851,
0,-1,-1,0,0,-1,-1,0,2.2747464479180053,1.7172892079688609,-8.621267924550228,-199.27009189943783,-17.195478439330362,-199.27009189943783,-25.449800429865025,-199.27009189943783,-0.43000246770610767,-199.27009189943783,4,"[16.26687509 16.54227206 16.65388898 16.34531398 17.06885104 16.57286391
 16.71432506 16.49734599 16.57209801 16.86994196 16.65936399 16.69450908
 16.49501896 16.90197398 16.17190405 17.10171497 16.655677   16.62914595
 16.70296409 16.632488   16.75508393 16.21208701 17.26736    16.02773799
 17.20687409 16.09629299 16.90450998 16.19920193 16.69906208 17.01686799
 17.12900901 16.14891994 16.59846806 16.65435801 16.99096791 16.806175
 16.51989005 17.10607496 16.40677103 16.45486604]",17.267360002733767,0,2667.0869941579876,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x500xdynamic,flipped,0,852,
0,-1,-1,0,0,-1,-1,0,2.3123928090790287,1.5789923160336912,-13.06633863999132,-199.20845815096982,-29.752479665266314,-199.20845815096982,-46.390907638059886,-199.20845815096982,3.645848334481977,-199.20845815096982,4,"[16.45486604 16.08718396 17.16411405 16.63623203 16.65934001 16.65403589
 16.91255905 16.23129204 16.84033801 16.32376295 16.60892298 16.74078498
 17.00289606 16.70109201 16.63899899 16.65231003 16.64766402 16.74075599
 16.26261999 17.05013996 16.68066403 16.64514292 16.65476302 16.61181101
 16.48668502 17.01784797 16.08009706 17.12319697 16.69318799 16.70254499
 16.60415297 16.70430705 16.62727492 16.701338   16.93874702 16.38967299
 16.64661302 16.67506306 16.70168201 16.64746192]",17.164114047773182,0,2670.6624306180747,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x1000xdynamic,flipped,1,853,
0,-1,-1,0,0,-1,-1,0,2.5338905991520733,1.750669902190566,7.75769022549572,-199.17330394755118,-0.33876327541587337,-199.17330394755118,-8.701585801084763,-199.17330394755118,16.152263225755416,-199.17330394755118,4,"[16.64746192 16.65258792 16.71970205 16.21332392 17.09390304 16.64445607
 16.64443489 16.76022506 16.56105102 16.29391895 17.08037802 16.84969605
 16.10459294 17.05364801 16.74249803 16.14918699 16.99810999 16.76981105
 16.66082896 16.66899398 16.38690301 16.74538699 16.68828598 16.90146897
 16.5770771  16.75227995 16.60339499 16.71173703 16.69624704 16.75180893
 16.12354396 17.12985511 16.598035   16.65868191 16.69814903 16.626133
 16.69047901 16.24464395 16.78159402 17.02636504]",17.12985511403531,0,2674.2869693570537,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x500xstatic,flipped,2,854,
0,-1,-1,0,0,-1,-1,0,1.7118849351536483,1.092195849167183,-41.60241485154275,-199.74497609073296,-58.31659380858782,-199.74497609073296,-74.69772680709156,-199.74497609073296,-24.98162985360268,-199.74497609073296,4,"[16.69814903 16.626133   16.69047901 16.24464395 16.78159402 17.02636504
 16.63957408 16.19143295 17.30390999 16.26603899 17.63489807 15.78109595
 16.85133099 16.63468801 16.29257097 16.99647401 16.50291204 17.09849399
 16.25200699 16.84408402 16.76130004 16.53847692 16.69271698 16.69713703
 16.62562403 16.67861897 16.66014805 16.68626198 16.21656294 17.07583002
 16.698097   16.20737498 17.3002861  16.48811297 16.73728495 16.82692906
 16.440682   16.69098891 16.64221904 16.767625  ]",17.634898074902594,0,2678.174565932015,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xdynamic,flipped,-2,855,
0,-1,-1,0,0,-1,-1,0,1.7777001761132851,1.1939784571295604,-3.2046689804719115,-199.091809771955,-11.544072003018233,-199.091809771955,-20.101644498210522,-199.091809771955,5.1077985051943635,-199.091809771955,4,"[16.767625   16.7074101  16.74853091 16.57245704 16.62068197 16.65086998
 16.68537105 16.72433701 16.59855002 16.66639093 16.69806999 16.72502409
 16.15910698 17.26965001 16.544229   16.66169299 16.60561899 16.64809894
 16.692237   16.71320607 16.60781796 16.75004605 16.50738495 16.75462106
 16.6941419  16.78930409 16.38950198 16.78219601 16.66654798 17.05569495
 15.90875804 17.93863997 15.9377571  16.14056493 17.06302899 16.21827006
 17.08438201 16.67169493 16.65028301 16.32181904]",17.93863996863365,0,2681.2416477709776,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x500xstatic,flipped,-1,856,
0,-1,-1,0,0,-1,-1,0,1.8908843420213088,1.207827050006017,12.259907851585965,199.25098061887547,3.7144833534339767,199.25098061887547,-4.444990650626053,199.25098061887547,20.594258390957336,199.25098061887547,4,"[16.32181904 16.65338001 16.64677798 16.66281605 16.56845491 16.72669803
 16.69055503 16.68745    16.58269297 16.72290696 16.85345208 16.53519098
 16.37187996 16.85666107 16.76209399 16.47181995 16.81559708 16.51138696
 16.91276999 16.56133204 16.64516493 16.70126303 16.34090603 17.01704098
 16.59083692 16.69460605 16.50438597 17.65074406 16.24291693 16.35612303
 16.59117907 16.75319299 16.239363   17.01898198 16.69314201 16.53831697
 16.32344595 17.05903304 16.68082399 16.56092599]",17.65074406284839,0,2684.3165148859844,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x500xstatic,not_flipped,0,857,
0,-1,-1,0,0,-1,-1,0,2.899429220124148,1.744406735058874,5.040242931340582,199.35061421385035,-3.2449425654478903,199.35061421385035,-11.627568094059132,199.35061421385035,13.417946944013929,199.35061421385035,4,"[16.56092599 17.08834001 16.53135102 16.84654504 16.67253789 16.2735401
 17.04855601 16.650973   16.64749999 16.68927097 16.58690604 16.68088592
 16.24826004 17.14411296 16.16782707 17.20078394 16.59456303 16.64470998
 16.71799296 16.75265899 16.54248207 16.65262796 16.64397505 16.68604196
 16.63635601 16.829559   16.21335605 17.005926   16.62947296 16.62597095
 16.75858907 16.80387394 16.10296103 17.33999501 15.98349505 17.04440895
 16.72912005 16.60433796 16.73205697 16.57269499]",17.339995014481246,0,2687.5089318010723,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x500xdynamic,not_flipped,1,858,
0,-1,-1,0,0,-1,-1,0,2.5135208690771833,1.7470220681279898,6.13532779295998,199.31622363510542,-2.1961202213999416,199.31622363510542,-10.610402219229616,199.31622363510542,14.40931477607297,199.31622363510542,4,"[16.57269499 17.10723597 16.69204095 16.6958461  16.64559892 16.43020706
 16.47089992 17.06654904 16.62515302 16.70574199 16.62996504 16.73391089
 16.77599805 16.68407698 16.11794997 16.55004802 17.09322107 17.32965198
 15.75091702 16.68559096 16.72596601 16.36260096 17.19737297 16.3240101
 17.11090398 16.26236096 17.072647   16.607853   16.65990404 16.78020693
 16.16414508 17.07828697 16.67087199 16.77622204 16.55931701 16.5935629
 16.79292903 16.64378401 16.58255199 16.81459206]",17.32965197879821,0,2691.691053821007,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x500xstatic,not_flipped,1,859,
0,-1,-1,0,0,-1,-1,0,1.78929259814322,1.1224734721472487,-10.758941057371157,199.188212165609,-27.520074038999336,199.188212165609,-44.05103402235564,199.188212165609,5.33815089589898,199.188212165609,4,"[16.79292903 16.64378401 16.58255199 16.81459206 16.77194098 16.72285201
 16.57815697 16.71930903 16.65038604 16.62567293 16.55749301 16.77008299
 16.65163401 16.75232302 16.61154395 16.61727508 16.689401   16.21935098
 16.78616495 17.02274999 16.76247199 16.07409201 16.98339905 16.81997394
 16.63681504 16.72653505 16.24437491 16.61231206 17.17728993 16.580945
 16.67504304 16.67323103 16.65891299 16.92847302 16.49270591 16.58592501
 16.66574401 16.72416704 16.15148003 16.97400899]",17.177289933897555,0,2695.519848064985,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xstatic,not_flipped,0,860,
0,-1,-1,0,0,-1,-1,0,1.7691868040710688,1.1019487050361931,-31.91799891507271,199.0923771779053,-48.49908489128593,199.0923771779053,-64.93325193738582,199.0923771779053,-14.780232914257976,199.0923771779053,4,"[16.58592501 16.66574401 16.72416704 16.15148003 16.97400899 16.37407497
 17.18911703 15.97473095 16.65702404 16.86858898 16.78988    16.72859199
 16.67555899 16.63581608 16.64219494 16.61251101 16.75215201 16.61581895
 16.29895007 16.68196893 17.131045   16.65828307 16.21474896 16.97195705
 16.755205   16.19069697 17.22598402 16.58600697 16.67163498 16.67391998
 16.72333607 16.39486896 16.87723305 16.68190793 16.62868203 16.88677096
 16.415269   16.59106009 17.10601    16.18571091]",17.225984018296003,0,2698.5942137300735,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,1000x1000xdynamic,not_flipped,-1,861,
0,-1,-1,0,0,-1,-1,0,3.159648441011086,1.593248817953281,-6.993144720418256,199.96769892750308,-23.74313477668713,199.96769892750308,-40.556820777801676,199.96769892750308,9.632716218384106,199.96769892750308,4,"[16.18571091 16.68410003 16.73763001 16.61602501 16.49024698 17.06130197
 16.34042803 16.71896107 16.68839389 16.72289404 16.49448497 16.81222906
 16.72648196 16.60220802 16.62063797 16.77836303 16.35790605 16.99866599
 16.35696099 16.97696198 16.55162999 16.26117306 17.08817598 16.42945991
 17.19253906 16.60818502 16.03750698 17.31530204 16.17885695 16.71851997
 16.66638697 16.77024399 16.63457404 16.58002904 16.65834396 16.73320099
 16.81925508 16.69385098 16.686672   16.66671492]",17.315302044153214,0,2701.640975365066,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x1000xdynamic,not_flipped,2,862,
0,-1,-1,0,0,-1,-1,0,1.7038232550257817,1.2139946650713682,15.388729655075664,199.42705030948855,6.98737813987195,199.42705030948855,-1.3320303765276122,199.42705030948855,23.646372625496085,199.42705030948855,4,"[16.66671492 16.59667201 16.630525   16.69312804 16.68696897 16.67391101
 16.67004207 16.431408   16.89359499 16.71106799 16.83083898 16.01368096
 17.13890408 16.71736594 16.465066   16.81519498 16.21912804 16.84401394
 16.9789081  16.54435194 16.81142102 16.60736301 16.64061402 16.66308893
 16.64048608 16.7123829  16.4433961  16.77583694 17.01473095 16.13832905
 16.92124899 16.66753297 16.69499301 16.69941004 16.58317796 16.72176109
 16.64671791 16.77649398 16.55199111 16.66035794]",17.138904077000916,0,2706.154592198087,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x500xdynamic,not_flipped,0,863,
0,-1,-1,0,0,-1,-1,0,2.556200859020464,1.6226625241106376,5.843988085927693,199.6756788364146,-10.805578970519575,199.6756788364146,-27.530230999162168,199.6756788364146,22.508188082667317,199.6756788364146,4,"[16.66035794 16.19038696 16.70255198 16.90800407 16.84248296 16.72345202
 16.64055698 16.69065806 16.60479896 16.42476593 16.95344504 16.69910096
 16.18019608 17.05897495 16.72515599 16.62032201 16.67240204 16.84306096
 16.495449   16.68078301 16.647371   16.756239   16.14663901 17.07086898
 16.60446404 16.76988997 16.18691697 17.14921603 16.70159597 16.55917405
 16.72610501 16.69260894 16.74493402 16.54814405 16.67393395 16.61914401
 16.72376902 16.64201694 16.67660207 16.44487702]",17.149216029793024,0,2709.245175951044,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,500x1000xstatic,not_flipped,3,864,
0,-1,-1,0,0,-1,-1,0,1.8589265570044518,1.142325441003777,8.015336998039682,-199.93432266963646,-8.223876060685317,-199.93432266963646,-24.929749017348687,-199.93432266963646,25.041814957046704,-199.93432266963646,4,"[16.64201694 16.67660207 16.44487702 16.634139   16.227977   16.73647203
 16.80785092 16.936403   16.60450303 16.28025307 17.0793219  16.52174804
 16.78820502 16.92982099 16.53348596 16.65025903 16.58025302 16.68709598
 16.67370694 16.65355009 16.68910601 16.62615896 16.64483699 16.70359401
 16.71705896 16.21091308 16.85880194 16.91453299 16.43353805 16.85371797
 16.68889506 16.65049    16.87253092 16.05125004 17.26204902 16.50622895
 16.67874109 16.270931   17.01224095 16.67907299]",17.2620490193367,0,2713.0995933850063,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xstatic,flipped,1,865,
0,-1,-1,0,0,-1,-1,0,1.949448919040151,1.1283835910726339,-4.795578311197641,-199.62333357031457,-21.470134265721025,-199.62333357031457,-38.36649924330432,-199.62333357031457,11.372326754033384,-199.62333357031457,4,"[16.67874109 16.270931   17.01224095 16.67907299 16.69062709 16.69832994
 16.55347098 16.7626451  16.34008193 16.901611   16.68737305 16.63968398
 16.68239594 16.64580707 16.76557795 16.16289106 17.36917393 16.30950498
 16.8716911  16.58451592 16.64704806 16.62687201 16.74402901 16.56259201
 16.75066096 16.82506094 16.05573006 16.64057595 16.69778104 17.14150899
 16.14882599 17.12759596 16.43765508 17.12794893 16.43068902 16.50767506
 16.85848995 16.65320096 16.22764301 17.04303105]",17.36917393282056,0,2716.256075553014,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['up'],1,1000x1000xdynamic,flipped,0,866,
0,-1,-1,0,0,-1,-1,0,2.677271224092692,1.7273770010797307,-3.303764157695004,-199.85443420079537,-11.795789704424568,-199.85443420079537,-20.16005065780995,-199.85443420079537,5.004371804884395,-199.85443420079537,4,"[17.04303105 16.68095507 16.68732497 16.24039398 16.65965607 17.088452
 16.37392491 16.91438409 16.71369595 16.63117798 16.62816899 16.758012
 16.25522308 16.64016198 16.97376301 16.69998898 16.68864104 16.80366497
 16.31718397 16.89455798 16.66369708 16.438124   16.87235094 16.86503901
 16.27013006 16.945421   16.75062592 16.35170006 16.83765301 16.69112092
 16.61646506 16.49989595 16.87930909 16.6190759  16.63584309 16.43432595
 16.73082402 16.94885502 16.61988895 16.64034103]",17.08845200482756,0,2719.5003903739853,None,../,1808pilot,noiseMot_exp2_noise,2021_Aug_18_1310,2021.2.1,['down'],0,500x500xstatic,flipped,0,867,
